Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Chuyên Viên Tư Vấn Giải Pháp - Presale,N/A,N/A,Trên 5 Năm,Công Ty Cổ Phần Phân Phối Việt Nét,Hà NộiHồ Chí Minh,Cạnh Tranh,AWS,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-presale.35C2BA87.html
JUNIOR DATA ASSISTANT,N/A,N/A,1 - 2 Năm,"Un-Available LTD Co.,",Hồ Chí Minh,Cạnh Tranh,"Python, SQL, Power BI, Excel, Data science, AWS, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/junior-data-assistant.35C2CB6F.html
IT Support,N/A,N/A,1 - 3 Năm,CÔNG TY TNHH TECHDATA VINA,Hồ Chí MinhHà Nội,8 Tr - 12 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-support.35C2AC43.html
Senior Data Analyst,N/A,N/A,2 - 5 Năm,Công ty Cổ phần CANIFA,Hà Nội,16 Tr - 30 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-data-analyst.35C2CB58.html
Information Security Analyst,N/A,N/A,3 - 5 Năm,Công Ty TNHH Maker Sixty Four,Long An,Cạnh Tranh,"Python, Linux, Bash, Networking, TCP/IP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/information-security-analyst.35C2CB26.html
Nhân viên IT Helpdesk,N/A,N/A,N/A,CÔNG TY TNHH Y TẾ H PLUS,Hà Nội,10 Tr - 15 Tr VND,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35C2CB33.html
Nhân viên IT,N/A,N/A,1 - 2 Năm,Công ty TNHH Logistics Sinovitrans,Hải Phòng,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C2CAC0.html
CHUYÊN VIÊN QUẢN TRỊ WEBSITE,N/A,N/A,Trên 2 Năm,Công Ty Cổ Phần Tập Đoàn Đèo Cả,Hồ Chí Minh,10 Tr - 15 Tr VND,"JavaScript, HTML, CSS, PHP, MySQL, SEO, WordPress, Drupal, Joomla, Nginx, Apache, IIS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-website.35C2CA3C.html
CHUYÊN VIÊN HỆ THỐNG SỐ HÓA,N/A,N/A,1 - 2 Năm,Công ty Cổ phần Kim Long Motor Huế,Thừa Thiên- Huế,10 Tr - 20 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-he-thong-so-hoa.35C2C9F5.html
Livestream Technician,N/A,N/A,1 - 2 Năm,Công ty TNHH Onpoint,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/livestream-technician.35C22FF1.html
Marketing Leader (Mobile App),N/A,N/A,3 - 5 Năm,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/marketing-leader-mobile-app.35C22C4F.html
Teach Lead BE,N/A,N/A,Trên 7 Năm,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,Hà Nội,Cạnh Tranh,"Python, Java, PHP, NodeJS, MySQL, Redis, Linux, Kafka, Swift, Kotlin, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/teach-lead-be.35C22C43.html
Trưởng Nhóm Quản Trị Hệ Thống,N/A,N/A,Trên 8 Năm,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,Hà Nội,Cạnh Tranh,"MongoDB, Docker, MySQL, Redis, Linux, Firewall, Kafka, Nginx, Apache",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-quan-tri-he-thong.35C22C4C.html
Trưởng nhóm lập trình - Dev Lead Java,N/A,N/A,3 - 4 Năm,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,30 Tr - 40 Tr VND,"Java, Spring, PostgreSQL, Redis, Jenkins, CI/CD, Hadoop, NoSQL, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-lap-trinh-dev-lead-java.35C22DF9.html
Teach Lead Mobile,N/A,N/A,Trên 7 Năm,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,Hà Nội,Cạnh Tranh,"PHP, MySQL, Redis, Firebase, Kafka, Android, iOS, Swift, Kotlin, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/teach-lead-mobile.35C22C47.html
Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (BA Data) - Hà Nội - TA083,N/A,N/A,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba-data-ha-noi-ta083.35C22F63.html
Chuyên viên Kinh doanh - Sales B2B,N/A,N/A,1 - 3 Năm,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Hà NộiĐà Nẵng,12 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-sales-b2b.35C22F3B.html
Account Manager (Online Tour),N/A,N/A,3 - 5 Năm,Soctrip,Hồ Chí Minh,15 Tr - 20 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/account-manager-online-tour.35C22DDD.html
Chuyên Viên Tuyển Dụng,N/A,N/A,Trên 5 Năm,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI QUỐC TẾ ICOM,Hà Nội,15 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tuyen-dung.35C22BBA.html
Tư vấn kỹ thuật (Presales),N/A,N/A,Trên 1 Năm,Công ty Cổ Phần Homitech,Hà Nội,15 Tr - 20 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tu-van-ky-thuat-presales.35C22D94.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,N/A,N/A,Chưa có kinh nghiệm,Koei Tecmo Software Vietnam,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C22D49.html
Chuyên Viên Lập Trình .NET Developer (Finance/ERP),N/A,N/A,3 - 4 Năm,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hồ Chí Minh,25 Tr - 30 Tr VND,"SQL, .NET, .Net, RESTful, MongoDB, Restful API",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh-net-developer-finance-erp.35C2812E.html
Product Manager (ERP/Retail),N/A,N/A,2 - 4 Năm,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hồ Chí Minh,25 Tr - 30 Tr VND,"Agile, Scrum, UI/UX, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-manager-erp-retail.35C28133.html
Nhân viên IT,N/A,N/A,2 - 3 Năm,CÔNG TY TNHH VIETART F&B,Đà Nẵng,8 Tr - 10 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C28094.html
Nhân Viên IT Helpdesk,N/A,N/A,Trên 4 Năm,Công ty cổ phần Anvy,Hưng Yên,12 Tr - 18 Tr VND,WordPress,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35C297E8.html
BACK-END DEVELOPER (Python/JavaScript/Scala/Go),N/A,N/A,N/A,CÔNG TY TNHH CA ADVANCE VIỆT NAM,Hồ Chí Minh,"750 - 1,200 USD","Python, Java, AWS, Azure, GCP, gRPC, Flask, Django, GraphQL, Git, GitHub, Pandas, NoSQL, Agile, RabbitMQ",Careerviet,https://careerviet.vn/vi/tim-viec-lam/back-end-developer-python-javascript-scala-go.35C296CC.html
Chuyên viên Tư Vấn Triển Khai Phần Mềm-Functional Consultant,N/A,N/A,Trên 2 Năm,CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN EUREKA,Hà Nội,10 Tr - 25 Tr VND,"Excel, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-trien-khai-phan-mem-functional-consultant.35C29901.html
PRESALES ENGINEER,N/A,N/A,Trên 2 Năm,CÔNG TY CP THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Hồ Chí Minh,13 Tr - 20 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/presales-engineer.35C298DB.html
Business Development Executive (Income 600-1000USD monthly),N/A,N/A,1 - 4 Năm,EEO Vietnam,Hồ Chí Minh,"600 - 1,000 USD",N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-development-executive-income-600-1000usd-monthly.35C16ACB.html
Senior Full Stack Developer (C# & ReactJS),N/A,N/A,5 - 10 Năm,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,"1,000 - 4,000 USD","JavaScript, HTML, CSS, Analysis, C#, Git, Linux, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-full-stack-developer-c-reactjs.35C29725.html
Nhân Viên Kinh Doanh Phần Mềm (HN),N/A,N/A,Lên đến 1 Năm,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,Hà Nội,9 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem-hn.35C29943.html
Kỹ Sư Triển Khai Kỹ Thuật (HCM/Urgent),N/A,N/A,N/A,CÔNG TY TNHH OPENWAY VIỆT NAM,Hồ Chí Minh,14 Tr - 24 Tr VND,"Java, SQL, JavaScript, HTML, CSS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-trien-khai-ky-thuat-hcm-urgent.35C2973A.html
Quality Assurance (QA) - Khối Dữ liệu (HO24.333),N/A,N/A,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"JIRA, Confluence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/quality-assurance-qa-khoi-du-lieu-ho24-333.35C29924.html
Chuyên viên lập trình Python-Odoo,N/A,N/A,2 - 5 Năm,Công ty Cổ phần CANIFA,Hà Nội,17 Tr - 25 Tr VND,"Python, JavaScript, Odoo, GitHub, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh-python-odoo.35C296F3.html
Trưởng phòng trung tâm dữ liệu,N/A,N/A,Trên 3 Năm,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,Cạnh tranh,"Python, SQL, Tableau, AI, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-trung-tam-du-lieu.35C297B6.html
[CVP] Chuyên gia Phân tích dữ liệu,N/A,N/A,N/A,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvp-chuyen-gia-phan-tich-du-lieu.35C29769.html
Trưởng phòng hành chính,N/A,N/A,2 - 5 Năm,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,25 Tr - 30 Tr VND,Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-hanh-chinh.35C2965C.html
Chuyên viên cao cấp/Chuyên viên Ngân hàng lõi (Core Banking),N/A,N/A,Trên 1 Năm,Ngân hàng Thương mại cổ phần Đông Nam Á (SeABank),Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-chuyen-vien-ngan-hang-loi-core-banking.35C29887.html
Project Manager,N/A,N/A,5 - 10 Năm,Indo Trans Logistics,Hồ Chí Minh,Cạnh tranh,Agile,Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-manager.35C29792.html
HO - Chuyên gia Quản lý chuyển đổi (TMO),N/A,N/A,5 - 7 Năm,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-chuyen-gia-quan-ly-chuyen-doi-tmo.35C298BE.html
UX Designer,N/A,N/A,Trên 3 Năm,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hà Nội,Cạnh tranh,"Agile, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ux-designer.35C299C1.html
UX Researcher,N/A,N/A,Trên 3 Năm,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hồ Chí Minh,Cạnh tranh,Agile,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ux-researcher.35C299C2.html
Chuyên Viên Kinh Doanh Phần Mềm - Tiếng Nhật,N/A,N/A,1 - 5 Năm,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hồ Chí Minh,30 Tr - 50 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-tieng-nhat.35C2A949.html
Business Analyst ( Tiếng Nhật),N/A,N/A,5 - 15 Năm,CÔNG TY TNHH MEDRING VIỆT NAM INTERNATIONAL,Hà Nội,30 Tr - 45 Tr VND,UI/UX,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-tieng-nhat.35C2A78E.html
Kiểm toán viên (mảng Công nghệ/ Dữ liệu) - Auditor (IT/ Model/ Data) - Cơ quan Kiểm toán nội bộ (HO24.344),N/A,N/A,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/kiem-toan-vien-mang-cong-nghe-du-lieu-auditor-it-model-data-co-quan-kiem-toan-noi-bo-ho24-344.35C2A89C.html
Process Quality Assurance (PQA),N/A,N/A,Trên 3 Năm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,15 Tr - 22 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/process-quality-assurance-pqa.35C2A7D3.html
Giám đốc dự án công nghệ (Product Manager),N/A,N/A,5 - 20 Năm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-doc-du-an-cong-nghe-product-manager.35C2A7E0.html
Digital Transformation Manager,N/A,N/A,6 - 10 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,"JIRA, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/digital-transformation-manager.35C2A87F.html
PMO Manager,N/A,N/A,6 - 10 Năm,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/pmo-manager.35C2A8A7.html
Chuyên viên Quản lý chất lượng - Phòng Telesale,N/A,N/A,1 - 3 Năm,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,10 Tr - 16 Tr VND,"Power BI, Excel",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-chat-luong-phong-telesale.35C2A7B7.html
Chuyên Viên Lập Trình,N/A,N/A,3 - 5 Năm,Công ty TNHH Bình Việt Đức (BIVID),Hồ Chí Minh,Cạnh Tranh,"SQL, C#, RESTful, Restful API, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh.35C2A88E.html
Chuyên viên Business Analyst,N/A,N/A,Trên 1 Năm,CÔNG TY TNHH FDI FINANCE,Hà Nội,Trên 23 Tr VND,"SQL, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-business-analyst.35C2B867.html
Junior/ Middle QC Engineer (Manual),N/A,N/A,2 - 3 Năm,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,15 Tr - 20 Tr VND,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/junior-middle-qc-engineer-manual.35C2B7B3.html
Head of Sales  (IoT/SaaS/Logistics),N/A,N/A,7 - 20 Năm,Bảo mật,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/head-of-sales-iot-saas-logistics.35C2B8D3.html
Sales Team Leader (IoT/SaaS/Logistics),N/A,N/A,7 - 20 Năm,Bảo mật,Hồ Chí Minh,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sales-team-leader-iot-saas-logistics.35C2B8D5.html
NHÂN VIÊN PHÁT TRIỂN DỰ ÁN AI CHO TẬP ĐOÀN HÀNG ĐẦU TẠI MỸ,N/A,N/A,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,Cạnh Tranh,"Python, Java, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phat-trien-du-an-ai-cho-tap-doan-hang-dau-tai-my.35C2B80E.html
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,N/A,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,20 Tr - 60 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-quan-tri-mang-va-quan-tri-he-thong-full-time.35C2B7E7.html
Giảng viên bộ môn Business Analyst (BA),N/A,N/A,2 - 5 Năm,Chương trình Học viện Công nghệ BKACAD,Hà Nội,25 Tr - 45 Tr VND,JIRA,Careerviet,https://careerviet.vn/vi/tim-viec-lam/giang-vien-bo-mon-business-analyst-ba.35C2B802.html
ServiceNow Technical Leader cho công ty mới thành lập,N/A,N/A,Trên 5 Năm,CÔNG TY TNHH JOB HOUSE,Hồ Chí Minh,"3,000 - 4,000 USD","Java, SQL, JavaScript, HTML, CSS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/servicenow-technical-leader-cho-cong-ty-moi-thanh-lap.35C2B844.html
IT Strategist cho công ty mới thành lập,N/A,N/A,Trên 5 Năm,CÔNG TY TNHH JOB HOUSE,Hồ Chí Minh,"4,000 - 5,000 USD",AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-strategist-cho-cong-ty-moi-thanh-lap.35C2B853.html
Nhân Viên Xử Lý Thông Tin Dự Án Tiếng Trung - Tiếng Anh,N/A,N/A,N/A,CÔNG TY TNHH MTV PHẦN MỀM TIẾP THỊ THỂ THAO,Hồ Chí Minh,"8,9 Tr - 11 Tr VND",Excel,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xu-ly-thong-tin-du-an-tieng-trung-tieng-anh.35C2B7A7.html
[TUYỂN GẤP]_CHUYÊN VIÊN PHẦN MỀM/ IT software developer (Lâm Đồng),N/A,N/A,2 - 3 Năm,Công Ty Cổ Phần Sữa Đà Lạt,Lâm Đồng,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tuyen-gap-_chuyen-vien-phan-mem-it-software-developer-lam-dong.35C2B86C.html
[TUYỂN GẤP]_Kỹ Sư Hạ Tầng CNTT/ IT Infra_Network System (Lâm Đồng),N/A,N/A,1 - 3 Năm,Công Ty Cổ Phần Sữa Đà Lạt,Lâm Đồng,Cạnh Tranh,"AWS, Azure, Linux, Unix, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/tuyen-gap-_ky-su-ha-tang-cntt-it-infra_network-system-lam-dong.35C2B872.html
"[Hội An, Quảng Nam] Shopify Website Developer",N/A,N/A,2 - 3 Năm,Talentnet Corporation,Quảng Nam,20 Tr - 25 Tr VND,AI,Careerviet,https://careerviet.vn/vi/tim-viec-lam/hoi-an-quang-nam-shopify-website-developer.35C2B85E.html
Tester (QA QC) - TT PTUD - Ngân hàng số,N/A,N/A,2 - 3 Năm,Ngân hàng TMCP Phát triển TP.HCM (HDBank),Hồ Chí Minh,15 Tr - 22 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-qa-qc-tt-ptud-ngan-hang-so.35C2B7CD.html
Automation Tester - TT PTUD - Ngân hàng số,N/A,N/A,2 - 3 Năm,Ngân hàng TMCP Phát triển TP.HCM (HDBank),Hồ Chí Minh,18 Tr - 25 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-tester-tt-ptud-ngan-hang-so.35C2B7CB.html
MID-LEVEL BACKEND DEVELOPER (.NET),N/A,N/A,2 - 5 Năm,Công Ty Cổ Phần IPP Group,Hồ Chí Minh,Cạnh Tranh,"SQL, .NET, .Net, RESTful, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/mid-level-backend-developer-net.35C2B879.html
Chuyên gia/Chuyên viên cao cấp Kiến trúc ứng dụng - Solution Architect - Khối Công nghệ thông tin (HO24.361),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Big Data, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-kien-truc-ung-dung-solution-architect-khoi-cong-nghe-thong-tin-ho24-361.35C2C92F.html
Chuyên viên Quản trị Mạng và kết nôi - Network Administrator - Khối Công nghệ thông tin (HO24.360),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-mang-va-ket-noi-network-administrator-khoi-cong-nghe-thong-tin-ho24-360.35C2C92E.html
"Kỹ sư Phát triển AI - AI Engineer (Python,C++) - Khối Công nghệ thông tin (HO24.359)",N/A,N/A,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Python, C/C++, RESTful, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-ai-ai-engineer-python-c-khoi-cong-nghe-thong-tin-ho24-359.35C2C92D.html
Chuyên viên Quản trị hạ tầng Private Cloud - Cloud Engineer (Private Cloud) - Khối Công nghệ thông tin (HO24.358),N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,VMware,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-ha-tang-private-cloud-cloud-engineer-private-cloud-khoi-cong-nghe-thong-tin-ho24-358.35C2C92C.html
Chuyên viên Quản trị hạ tầng Public Cloud - Cloud Engineer (Public Cloud) - Khối Công nghệ thông tin (HO24.357),N/A,N/A,1 - 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"AWS, Azure",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-ha-tang-public-cloud-cloud-engineer-public-cloud-khoi-cong-nghe-thong-tin-ho24-357.35C2C92B.html
DevOps Engineer - Khối Công nghệ thông tin (HO24.356),N/A,N/A,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-khoi-cong-nghe-thong-tin-ho24-356.35C2C92A.html
Chuyên viên Đảm bảo chất lượng - Quality Assurance - Khối Công nghệ thông tin (HO24.355),N/A,N/A,2 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dam-bao-chat-luong-quality-assurance-khoi-cong-nghe-thong-tin-ho24-355.35C2C928.html
Senior FrontEnd Developer,N/A,N/A,3 - 5 Năm,Diag Laboratories,Hồ Chí Minh,Cạnh tranh,"JavaScript, HTML, CSS, VueJS, Git, CI/CD",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-frontend-developer.35C2C8B0.html
Chuyên gia Phát triển sản phẩm (Mảng Quản lý dự án),N/A,N/A,Trên 5 Năm,CÔNG TY CỔ PHẦN KINH DOANH F88,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-phat-trien-san-pham-mang-quan-ly-du-an.35C2C909.html
Business Intelligence,N/A,N/A,Trên 2 Năm,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Cạnh tranh,"SQL, Power BI, Data science, Analysis, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-intelligence.35C2C896.html
Head of Marketing,N/A,N/A,5 - 10 Năm,ADi Consulting's Client,Hà Nội,"2,000 - 3,000 USD","Data analysis, Analysis",Careerviet,https://careerviet.vn/vi/tim-viec-lam/head-of-marketing.35C2C8A0.html
Lead Labeler ( Trưởng nhóm gắn nhãn),N/A,N/A,N/A,CÔNG TY TNHH DƯỢC PHẨM DRAGON,Hà Nội,9 Tr - 15 Tr VND,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/lead-labeler-truong-nhom-gan-nhan.35C2C880.html
Support Engineer,N/A,N/A,2 - 3 Năm,Panasonic R&D Center Vietnam,Hà Nội,Cạnh tranh,"JavaScript, ReactJS, NodeJS, Docker, PostgreSQL, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/support-engineer.35C2C876.html
"Python Dev (Treasury, English)",N/A,N/A,1 - 5 Năm,Ngân Hàng TMCP Quốc Tế Việt Nam,Hà Nội,30 Tr - 50 Tr VND,"Python, Java, SQL, AWS, Azure, PostgreSQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/python-dev-treasury-english.35C2C7F1.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,N/A,N/A,Chưa có kinh nghiệm,Koei Tecmo Software Vietnam,Hà Nội,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C2C76E.html
Kỹ sư hệ thống (System Owner),N/A,N/A,Trên 2 Năm,Công ty TNHH Viettel - CHT,Hà NộiHồ Chí Minh,Cạnh tranh,"Python, Docker, Kubernetes, Linux, Bash, TensorFlow, Keras, PyTorch, Machine Learning, Deep Learning, AI, VMware",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-he-thong-system-owner.35C2C74A.html
"IT Comtor Japanese N1, N2",N/A,N/A,2 - 5 Năm,Công Ty TNHH Lampart,Hồ Chí Minh,Cạnh tranh,N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-comtor-japanese-n1-n2.35C2C71B.html
[A9] Tuyển dụng Tổng Đài Viên Ngân hàng số Viettel Money Làm Việc Tại Phạm Văn Đồng,N/A,N/A,N/A,BellSystem24-Việt Nam,Hà Nội,"6,5 Tr - 9 Tr VND",N/A,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-dung-tong-dai-vien-ngan-hang-so-viettel-money-lam-viec-tai-pham-van-dong.35C2C713.html
Business Analyst,N/A,N/A,2 - 5 Năm,CÔNG TY CỔ PHẦN PERMATE GLOBAL,Đà Nẵng,15 Tr - 35 Tr VND,"Agile, Scrum, Figma",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C22B74.html
